,Date,ADBE,AMD,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CHTR,CHKP,CTAS,CSCO,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DLTR,EBAY,EA,EXC,EXPE,FAST,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,KLAC,LRCX,LBTYA,LBTYK,LULU,MAR,MELI,MCHP,MU,MSFT,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PEP,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,NDX
2267,1/3/22,564.3699951,150.2400055,648.0499878,144.9915009,145.0744934,170.4044952,212.3877869,170.6092529,395.4899902,179.9538727,157.0054474,779.598999,283.7200012,234.1306763,149.1000061,244.1399994,89.36000061,2461.419922,628.3504639,183.1600037,647.5800171,116.3899994,415.4115906,58.95777512,86.68803406,47.70235443,36.73749924,546.2897949,36.10832214,130.1974945,141.1699982,64.06291962,133.3634796,38.07157516,184.9700012,58.61507034,66.83113861,631.0100098,380.8699951,73.97000122,50.01142502,622.1606445,360.0,424.3434753,706.6528931,27.88999939,28.13999939,387.5599976,161.207428,1332.939941,84.89710999,94.36162567,328.7276306,62.97727966,48.27000046,97.08921814,597.3699951,300.7951355,221.9612732,695.9400024,53.97725296,127.2530823,163.7711029,177.5237732,627.0999756,110.3471069,157.8500061,5.913529873,152.3534088,116.9599991,111.6292572,361.1000061,113.9326477,178.6100006,399.9266663,179.7193604,25.13999939,413.230011,252.1100006,218.7579956,222.5299988,47.31039429,263.7200012,65.93000031,63.91166687,16501.77
2268,1/4/22,554.0,144.4199982,623.5,144.3995056,144.4165039,167.5220032,213.4651947,169.0683289,391.1000061,177.6699829,155.4641876,761.7095337,278.1900024,235.2245331,146.5299988,241.7299957,87.22000122,2464.929932,635.5498657,178.3000031,640.7700195,115.7300034,416.410675,57.51176453,88.478508,47.41891479,36.52999878,543.8991699,36.64390182,128.0675049,140.5099945,62.47092438,134.1639404,38.03154373,185.3699951,58.94607162,66.490448,605.4199829,372.3599854,71.80999756,49.94563293,609.2045288,354.6300049,420.588562,693.541748,28.29999924,28.45999908,380.8200073,165.2398376,1241.380005,84.38580322,94.94306183,323.0909424,63.43549728,48.86999893,94.15646362,591.1500244,292.496582,223.5451965,698.8599854,56.57606125,127.0071182,164.007782,178.4962006,616.8200073,110.3471069,152.6699982,5.736866951,153.7550964,115.8000031,109.2948608,352.9899902,113.5642471,181.8999939,383.1966553,179.9079437,25.69000053,418.7399902,250.4299927,218.8270569,221.8600006,47.68487549,253.0599976,67.62000275,64.31615448,16279.73
2269,1/5/22,514.4299927,136.1499939,578.8400269,137.7749939,137.6535034,164.3569946,210.9355774,166.458374,376.9400024,172.943985,150.9286499,728.9415894,264.3200073,233.219162,143.8800049,239.2700043,84.33000183,2413.300049,609.1017456,172.6199951,624.8599854,113.2399979,397.6722107,56.60095978,87.12354279,47.44726181,35.37749863,530.1047363,36.45887375,121.9524994,140.3999939,61.84756088,132.2269897,38.00486374,181.3000031,58.19895935,66.46282196,583.460022,367.8800049,70.44999695,50.63175583,584.9474487,341.9500122,410.3479309,673.8751221,27.25,27.5,362.480011,161.6598663,1129.689941,81.53980255,93.03120422,310.6881409,64.3519516,48.02500153,92.09197235,567.5200195,275.6598511,215.5775757,685.3300171,56.7834816,124.5852585,164.5664063,177.8002319,595.1199951,106.9340973,145.6499939,5.718271732,150.7324219,112.2399979,105.6593704,339.769989,114.8586044,171.8500061,362.706665,176.1551514,24.94000053,401.4899902,243.5099945,211.5042114,221.4199982,48.14853287,248.2599945,67.05999756,64.94644165,15771.78
2270,1/6/22,514.1199951,136.2299957,567.6199951,137.7474976,137.5509949,163.2539978,210.9636688,166.9880829,368.8800049,170.0569611,153.4810944,746.0,264.1099854,231.6167603,150.75,237.3000031,85.19000244,2429.969971,603.4464111,173.1199951,631.9500122,115.0500031,394.7531128,57.20190811,85.39115143,47.72124863,35.36999893,529.9891357,36.72180557,120.75,142.8200073,64.07249451,128.1653137,37.84475327,177.5800018,58.52996063,65.91954041,576.3599854,378.9299927,72.62999725,50.76334,577.7452393,334.1799927,421.5444031,683.7133789,27.39999962,27.54999924,368.769989,162.4958191,1156.780029,82.29230499,94.26307678,308.2330933,64.32330322,47.75999832,93.78988647,553.289978,281.3918762,217.8718872,700.2199707,57.35082626,123.7432709,164.6042786,177.2758942,598.4400024,106.719574,144.8200073,5.755464077,150.7896423,114.5800018,106.329071,344.9700012,115.067688,164.6100006,354.8999939,176.0985565,25.19000053,400.4899902,241.8200073,209.8856506,221.6499939,46.75757599,250.6300049,64.73999786,64.43845367,15765.36
2271,1/7/22,510.7000122,132.0,546.9899902,137.0169983,137.0045013,162.5540009,212.9499054,162.6060791,362.0799866,170.2250519,148.0522156,739.1374512,262.3200073,229.1699982,153.3300018,232.6000061,84.25,2434.580078,586.5090942,166.0200043,610.4899902,119.5,389.2874146,57.399086,84.60720825,47.2866478,34.10250092,516.8598022,36.5270462,117.8724976,140.9600067,63.60257339,130.2307434,37.78471375,179.9100037,57.33836746,65.61568451,550.2999878,370.3599854,73.19000244,50.2276001,559.842041,324.2900085,406.6125488,651.9390259,27.54000092,27.72999954,355.2099915,163.9120789,1085.359985,79.04112244,93.08046722,308.3902283,64.48560333,47.02999878,96.19202423,541.0599976,272.0947266,212.4672852,682.25,56.99089432,121.8890076,164.812561,171.9943085,603.7299805,102.3801804,143.7200012,5.764760971,147.0422821,114.7900009,102.9136047,330.3599854,109.2630234,164.6000061,342.3200073,169.1964417,25.02000046,397.1000061,237.7100067,203.9444733,221.8500061,48.005867,250.2400055,65.83000183,65.00286865,15592.19
2272,1/10/22,525.8300171,132.0,548.9099731,138.6694946,138.5740051,161.4859924,215.8356018,164.1084747,363.1799927,170.244812,146.854538,710.8565674,262.3900146,223.4609222,152.3600006,235.3099976,84.38999939,2426.399902,588.4130859,165.8800049,605.4299927,121.1100006,391.0603638,58.04697418,83.89102173,47.73069382,34.02249908,500.1061096,35.58246231,115.5849991,135.7400055,61.92427826,127.3845749,37.90479279,180.5700073,56.90333939,66.37993622,558.6500244,362.2799988,74.66000366,51.89120102,562.4362183,325.5299988,408.3876038,647.0686035,27.29000092,27.51000023,348.4299927,159.3780975,1053.310059,80.005867,92.52859497,308.6160889,63.98918915,46.36500168,96.56825256,539.8499756,273.6225891,212.9472656,675.0800171,56.3442421,119.7509308,164.8977661,171.2983704,621.2700195,100.5566788,145.0800018,5.820549965,146.927887,118.3199997,101.4402771,329.6300049,105.2804108,142.9900055,352.706665,172.5155029,23.22999954,381.0400085,236.6000061,203.9740906,223.9600067,47.90779114,252.3099976,65.54000092,65.71781921,15614.43
2273,1/11/22,529.8900146,137.3099976,559.6400146,139.7359924,140.0175018,165.3619995,217.7187958,167.219223,369.3399963,173.1021881,149.6622314,712.8018799,270.6300049,225.7541351,156.6999969,241.5200043,88.98999786,2469.419922,589.2561646,169.2299957,612.0999756,120.0,396.8102112,58.56340408,85.13951111,48.31646347,34.50500107,503.2197571,35.34875488,120.2925034,137.1100006,63.70807648,129.2622528,37.10427094,182.4700012,57.01682663,66.63775635,555.0599976,423.7999878,74.44000244,52.54912186,570.8503418,328.019989,415.0976868,655.7574463,27.62999916,27.88999939,346.75,162.4761658,1166.069946,81.62663269,92.83409882,309.313385,64.20876312,47.29000092,99.98335266,540.8400269,277.7868347,218.4286346,681.5999756,56.3564415,121.8227768,164.8220062,176.7515564,626.0900269,104.2719727,144.3699951,5.876337528,148.8349152,122.1100006,99.5364151,340.3800049,110.4876862,148.4199982,354.7999878,174.0995941,24.0,384.4400024,236.2400055,205.9478912,226.1499939,48.44277954,255.7200012,66.01999664,64.53250885,15844.12
2274,1/12/22,532.3699951,137.4700012,539.4699707,141.4304962,141.647995,165.2070007,217.1379242,167.3347931,370.1499939,173.5471039,156.6324005,725.5201416,269.6000061,225.1304626,159.3600006,225.3399963,88.09999847,2436.100098,589.2088623,170.1799927,613.9799805,120.3899994,397.8974915,58.32866287,85.23629761,48.13695526,35.16999817,506.8540344,35.67983627,122.5950012,136.8999939,61.68452072,130.942276,37.35110092,181.25,57.10194016,66.52727509,554.6300049,413.3699951,73.62000275,52.38934708,569.4100952,323.1600037,423.1438904,668.5275269,27.65999985,27.81999969,352.7200012,162.1417847,1210.910034,82.22477722,93.73091125,312.5441284,64.31376648,46.99000168,102.2697525,537.2199707,279.6043091,219.8493652,683.5999756,56.45405579,121.3592072,164.6421356,177.7239685,631.4400024,102.8190079,141.0299988,5.885635853,148.8539886,121.4599991,99.37376404,338.5899963,110.3682022,156.0599976,368.7399902,175.4102325,24.86000061,384.1600037,238.25,204.6747894,226.1399994,48.06828308,257.9599915,66.54000092,64.52310181,15905.1
2275,1/13/22,516.9000244,132.7400055,524.7800293,138.5870056,139.1309967,161.2140045,216.2853394,163.5113678,352.0799866,170.244812,154.3057251,713.7012939,260.1700134,222.5397491,152.5099945,236.6699982,88.16000366,2458.97998,565.7067261,163.1600037,619.0800171,119.3700027,396.4575195,57.74650574,84.39429474,48.44873428,34.63750076,498.2554321,35.77722168,113.9449997,134.1300049,60.68714142,129.3017731,37.68465042,185.0599976,57.45184708,66.18656921,534.2000122,399.5100098,73.65000153,51.6374321,545.401062,313.2099915,411.0696716,668.9658203,28.03000069,28.25,336.269989,161.7975311,1131.01001,80.73907471,94.23351288,299.3164673,64.57150269,47.18500137,97.60050201,519.2000122,265.3839417,212.9760742,687.7399902,58.14999008,119.798233,164.9072266,175.3119965,616.1099854,102.1266479,136.7899933,5.913529873,145.5261993,120.4000015,97.9673996,327.5100098,109.6413803,154.8300018,343.8533325,173.6375427,24.12999916,378.1499939,229.8600006,200.4508209,226.5800018,48.31794357,249.4100037,66.51000214,64.92761993,15495.62
2276,1/14/22,520.5999756,136.8800049,524.6300049,139.4804993,139.786499,162.1380005,220.510788,165.6493988,348.5400085,171.1148987,163.946167,727.8271484,259.1000061,219.4885406,154.5299988,239.3000031,90.22000122,2450.949951,564.9299927,161.75,607.6900024,126.1399994,389.3167419,57.61504745,84.39429474,48.82664871,34.17750168,484.8658752,35.48508453,111.8349991,130.8099976,60.85017395,128.9064789,37.51787567,184.3999939,55.98600006,66.08528137,529.3499756,405.1400146,74.87999725,52.35174561,543.3000488,307.7399902,434.008728,710.8997803,28.29999924,28.65999985,328.980011,160.1157227,1122.73999,81.31790924,95.94827271,304.6193237,65.01064301,44.95500183,99.71324921,525.6900024,269.0489502,216.2687073,678.8699951,58.86985397,118.2561646,166.2895355,179.888092,615.2399902,99.72780609,137.0899963,5.746164799,148.4153595,122.6200027,95.78608704,326.1600037,108.0483322,152.5800018,349.8699951,176.3342896,23.71999931,374.480011,226.4799957,195.5557861,234.0599976,48.41602707,254.3099976,66.63999939,64.88058472,15611.59
2277,1/18/22,513.3400269,131.9299927,489.5599976,135.9980011,136.2904968,158.9174957,219.077301,160.352478,337.5400085,167.8818359,149.5738831,699.1843872,252.0299988,217.2720642,152.9400024,233.8099976,86.70999908,2384.209961,547.3295898,153.5299988,582.75,125.4100037,383.0574951,56.08452988,83.41677856,47.4094696,33.23500061,470.4834595,34.32626724,107.4674988,129.0399933,59.08556747,132.3357086,37.38444901,177.5599976,55.21997833,64.8514328,518.1699829,383.1300049,75.01000214,51.4682579,530.5064697,295.4899902,402.7796631,661.4069824,27.56999969,27.96999931,332.5299988,156.8799591,1100.75,76.53281403,91.52338409,297.2051697,64.31376648,43.34999847,98.15039825,510.7999878,258.6732788,208.7138824,665.6699829,58.54652786,116.3924484,164.6989288,170.5166168,611.2199707,96.7438736,130.2899933,5.681079865,144.6012878,118.0500031,93.4995575,313.480011,106.4453354,154.0399933,343.5033264,171.8743286,23.35000038,372.9700012,220.1000061,195.8518372,231.0700073,47.72054672,245.8600006,64.12000275,64.3349762,15210.76
2278,1/19/22,516.5800171,128.2700043,497.5899963,135.1165009,135.6519928,156.298996,216.7069244,157.039505,337.1000061,164.3521729,140.4537659,683.1425781,254.3500061,215.7272644,154.4799957,230.8099976,86.0,2377.090088,534.2381592,153.1699982,581.2999878,124.8799973,379.9034119,55.30519104,83.27161407,47.55118942,32.97499847,472.4981689,34.32626724,108.8075027,131.3200073,59.7376976,135.3004303,37.68465042,176.4600067,54.87005997,63.5991478,519.1300049,384.3599854,74.77999878,50.39678192,537.934021,293.4599915,383.4784241,626.0675659,27.44000053,27.87999916,330.9500122,151.6575317,1060.939941,73.95695496,88.69499969,297.8729248,64.53331757,43.36500168,99.80971527,515.8599854,250.3247528,202.5029449,659.5900269,57.44234085,114.7274017,165.8823853,164.4247131,618.1099854,96.56833649,132.5500031,5.67178154,139.0994873,118.7799988,92.6767807,312.1400146,104.9219742,163.3600006,331.8833313,168.121521,23.46999931,371.6799927,217.2400055,197.2433929,230.8399963,47.72946167,249.4600067,61.93999863,64.08097839,15047.84
2279,1/20/22,510.8500061,121.8899994,490.7099915,133.3074951,133.5065002,151.6674957,214.4583435,152.773056,333.3200073,162.6515808,136.6054382,690.611145,252.4100037,211.3902283,162.0299988,225.9100037,84.44999695,2433.639893,518.8447266,150.3099976,572.1599731,124.6600037,372.5176697,54.53523254,82.93286896,47.44726181,32.09999847,465.4226074,34.31653214,108.6600037,127.9700012,58.22244644,137.2472534,38.0115242,177.5,53.12050247,62.4389534,511.1499939,380.4400024,74.76000214,48.91175842,537.2141113,292.730011,373.8131714,603.6054077,27.23999977,27.54000092,322.5299988,154.1163025,1091.310059,71.36181641,83.83649445,296.1740417,64.68606567,43.18500137,99.71324921,508.25,241.1673889,191.6170502,648.0599976,56.30764389,114.4625168,164.6799774,158.7331848,614.3800049,95.00811005,133.0599976,5.6159935,136.343811,118.0999985,91.57656097,309.9599915,103.6077118,164.4600067,332.0899963,163.5483704,25.20999908,359.1099854,216.5299988,195.4373474,228.6100006,47.4173851,251.7700043,59.91999817,64.13742065,14846.46
2280,1/21/22,499.9100037,118.8099976,462.7799988,130.3515015,130.0919952,142.6430054,213.3527985,153.6302032,325.7399902,160.5753174,132.5902252,679.1443481,239.1900024,208.3390045,156.8399963,220.5200043,84.65000153,2345.860107,505.1186523,148.3000031,569.6900024,125.0699997,371.743866,53.22068024,81.54888916,46.98431396,31.67250061,464.2562866,33.20640182,105.5250015,126.2300034,57.10038376,137.3757324,37.87144089,174.4199982,53.45149612,63.08351135,501.9599915,365.9400024,74.79000092,48.91175842,521.3624268,269.5299988,363.8163452,590.085144,26.45999908,26.65999985,313.019989,154.401535,1052.560059,70.74436951,80.74201965,290.7042542,65.25884247,42.81000137,93.56799316,397.5,233.4180908,191.9434052,635.9199829,55.85621262,112.2676849,164.9450836,157.2364044,621.4000244,93.05783081,127.5500031,5.588099957,133.3974304,115.2799988,92.1410141,303.3099976,101.1783218,164.7599945,314.6333313,165.6133575,25.77000046,349.4200134,217.1399994,193.5227356,228.0800018,46.8110733,245.6900024,57.81000137,64.1750412,14438.4
2281,1/24/22,519.6599731,116.5299988,474.4299927,130.8040009,130.371994,144.5440063,211.8162842,155.4793091,334.769989,159.7942505,136.7428894,671.99823,245.3500061,209.404068,149.0500031,224.6900024,86.22000122,2349.620117,513.0285034,151.6600037,577.1300049,124.2399979,378.4145203,53.42725372,82.36186218,47.30553818,32.35499954,471.2835388,33.45959091,106.7074966,132.1499939,57.21546555,133.6105042,37.42448044,171.3500061,54.34992218,63.13875198,511.6499939,364.9599915,75.33999634,48.81776428,527.4091797,271.980011,381.4400635,605.699707,26.47999954,26.62999916,321.6199951,153.1721344,1026.630005,72.21076965,81.74721527,291.0380859,64.54286957,44.06999969,91.92797089,387.1499939,233.3981171,194.9384918,657.7700195,55.60607529,113.6110687,164.1024933,162.136673,621.4799805,95.80771637,129.5500031,5.625291348,137.1542969,121.2900009,93.85353088,308.3399963,106.1864624,164.9900055,310.0,168.1592255,25.79000092,364.8399963,220.1000061,194.7958527,229.6799927,46.70407486,247.6300049,57.02000046,63.4318924,14509.58
2282,1/25/22,502.7200012,111.1299973,467.9899902,126.9349976,126.7354965,139.9859924,210.8418732,150.018692,321.6099854,157.9750061,130.5580902,634.0199585,233.7799988,208.0990906,150.9700012,222.3099976,84.86000061,2329.02002,505.9807434,142.3899994,563.539978,119.2099991,373.4287109,52.68547058,79.60355377,46.92762375,31.77249908,460.1207886,32.83636475,101.5575027,131.3500061,55.79610825,129.4698029,36.99753571,174.1999969,52.65710831,63.38736343,478.1900024,344.7600098,74.15000153,47.93427658,508.9733276,264.1400146,360.9685059,572.9804077,25.90999985,26.13999939,308.8299866,154.4408569,1001.650024,69.98223114,79.54956055,283.2999268,63.94145966,43.16500092,95.14048004,366.4200134,222.9325409,186.9708252,646.3699951,57.31422043,112.3622742,162.2184143,157.7321777,603.1900024,94.20848846,125.0999985,5.634589672,133.311615,116.25,92.81071472,291.6600037,105.2107162,158.3899994,306.1333313,164.0292664,25.46999931,352.7399902,212.75,188.1144867,227.1100006,45.46469498,236.1100006,55.09000015,63.85521698,14149.12
2283,1/26/22,500.8099976,110.7099991,457.3599854,129.2330017,129.2400055,138.8724976,208.4996033,153.8709717,318.0700073,157.8860474,133.1007233,638.6046753,233.2799988,189.4653931,148.3000031,219.6000061,83.69999695,2370.629883,527.7492676,141.4900055,555.0,117.1200027,373.507019,51.95307541,79.19706726,45.78443527,30.79750061,466.0492249,32.76819229,98.95749664,127.5999985,55.34536362,128.4519043,37.15764236,177.1000061,52.31665039,62.00617218,466.519989,331.7799988,73.51999664,48.582798,500.57901,264.4599915,371.1993713,581.2015991,25.78000069,25.85000038,302.7600098,156.1128387,975.6400146,71.76699066,80.78144073,291.3720398,63.59778976,42.29499817,93.34609985,359.7000122,227.4063721,189.0731506,630.8200073,57.27151871,107.4428177,160.504776,159.2098541,605.25,92.40447998,123.5500031,5.560204983,135.4284363,113.1200027,91.44261169,288.5599976,103.7670212,157.9199982,312.4700012,168.1498108,25.32999992,353.8099976,208.4299927,185.3017731,226.5800018,44.36798096,225.0399933,54.58000183,63.61063766,14172.76
2284,1/27/22,493.0499878,102.5999985,455.6199951,129.0050049,129.1210022,139.6374969,209.8674774,148.8822174,309.6199951,157.4213562,127.7700043,620.421875,228.6600037,188.467514,143.7299957,218.9400024,83.05000305,2359.649902,513.7199707,138.9799957,561.0300293,117.4400024,369.990509,51.28640366,79.15837097,45.35927582,30.37750053,465.1334229,32.68055344,95.87999725,128.3000031,54.37675095,129.5191803,37.44449615,171.2299957,51.85325241,61.94171524,471.0799866,324.3599854,71.58999634,45.16160583,510.1865234,262.769989,352.8637085,540.9041748,25.44000053,25.45000076,306.519989,151.1756287,992.5,68.5351181,77.57855988,294.4456787,64.40922546,41.58499908,91.20442963,386.7000122,219.1377716,180.4335327,634.6699829,56.86888504,105.5791092,160.3532867,153.6804047,608.7199707,92.5117569,122.9100037,5.699676037,130.9659271,109.25,91.19387817,285.3599854,105.5691528,157.25,276.3666687,164.8307343,24.35000038,351.5799866,207.4400024,185.8347321,228.2200012,44.58197021,226.1799927,53.84000015,64.85236359,14003.11
