,Date,ADBE,AMD,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CHTR,CHKP,CTAS,CSCO,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DLTR,EBAY,EA,EXC,EXPE,FAST,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,KLAC,LRCX,LBTYA,LBTYK,LULU,MAR,MELI,MCHP,MU,MSFT,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PEP,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,NDX
252,1/2/14,59.29000092,3.950000048,56.95999908,27.85585594,27.72408295,19.89850044,88.00120544,39.54476547,86.01000214,17.31873131,15.27950478,83.48137665,49.25,56.29892349,179.9900055,280.3299866,69.26999664,1145.439941,40.03913116,14.01000023,134.7599945,64.37999725,52.36267853,16.09510612,45.23984146,20.93125343,4.576250076,94.9203186,8.005033493,8.6875,56.40000153,20.91107559,22.42002106,13.62985802,65.23242188,17.79580307,55.90805054,52.51499939,110.3399963,51.22999954,19.43565369,69.4761734,42.22333145,40.82547379,46.74874115,45.3449173,42.00500107,58.59000015,44.28480148,101.7191391,18.04867554,21.29343033,31.29081345,28.43221474,11.13000011,13.22590637,51.83142853,3.740722656,40.43798447,128.7599945,26.80729103,33.09297943,61.57956314,54.73955917,274.5899963,33.69176102,40.18000031,3.111170769,23.46232224,71.45999908,32.1141243,40.41999817,33.22496033,17.53000069,10.00666714,32.95433807,24.70499992,95.91000366,60.02000046,63.03630447,73.83000183,40.93101883,81.76999664,68.3836441,20.08739281,3509.02
253,1/3/14,59.15999985,4.0,57.16999817,27.65265274,27.52184105,19.8220005,86.99047089,39.80958176,85.59999847,16.93831253,15.24468136,83.1921463,48.90000153,56.91222763,175.2799988,277.3999939,69.08999634,1132.680054,40.19122314,14.17000008,133.3699951,64.29000092,52.61979675,16.08047676,45.00183487,20.77665901,4.538750172,94.5013504,8.05603981,8.699999809,56.56999969,20.64745712,22.27271843,13.35395241,65.22297668,17.71578026,55.2464447,53.14500046,108.6100006,51.99000168,19.42811775,69.34811401,41.49555588,40.883461,46.74007797,45.27337646,41.97999954,58.77999878,44.00441742,102.230629,18.19985771,20.6151104,31.08031082,28.38320923,11.25333309,13.20901012,51.87142944,3.695909739,40.10652542,129.0399933,26.86226463,33.21049118,61.68459702,54.41852951,271.75,33.71898651,39.24000168,3.173393965,23.73633766,70.98000336,32.02259064,40.61999893,32.13969803,17.62999916,9.970666885,33.09960938,22.76499939,94.91999817,59.84000015,63.04597473,73.44999695,41.06834412,82.47000122,68.87989807,20.0800972,3505.72
254,1/6/14,58.11999893,4.130000114,59.90000153,27.96096039,27.82869148,19.68149948,86.23812866,39.58489227,85.01999664,17.03067207,15.05313873,81.48383331,48.54999924,56.26366425,176.6300049,274.9700012,67.09999847,1139.530029,39.91744995,14.27000046,135.0,63.91999817,52.34494781,16.10242462,44.79587555,20.75631523,4.539999962,93.78426361,7.996532917,8.75249958,56.75999832,20.07370377,22.12541008,13.43923378,64.99679565,17.40710831,54.44360733,52.65999985,108.8700027,52.31000137,19.18696213,69.29319763,41.2155571,40.16846085,46.14218521,45.97853851,42.54499817,57.77999878,43.82350159,99.83053589,18.16308212,20.32018852,30.42350388,28.20351601,11.07666683,13.17861462,51.36714172,3.745439768,39.70140076,129.5200043,27.10508347,32.92407608,61.71462631,54.27666473,268.8599854,33.65093613,38.56999969,3.404509544,23.65927124,70.77999878,31.69797516,40.25,33.3344841,17.60000038,9.800000191,32.82434845,22.21500015,92.91000366,59.45999908,61.61332321,75.5,41.29963303,84.58999634,68.55735016,19.97056961,3467.82
255,1/7/14,58.97000122,4.179999828,61.36000061,28.5,28.36517906,19.9015007,88.47997284,39.79352188,85.58000183,16.90887642,15.12279415,80.79689026,49.68000031,56.94747925,178.8200073,273.519989,68.54000092,1163.069946,40.29767609,14.34000015,138.0800018,63.93999863,52.61979675,16.32190132,45.36799622,21.49267578,4.546249866,93.3491745,8.033368111,8.867500305,56.59000015,20.49627113,22.68518066,13.50946522,67.34366608,17.48332787,54.10166931,53.93000031,112.5100021,51.95999908,19.28492546,70.50085449,41.5288887,40.14913559,46.71408081,45.87123108,42.53499985,58.27999878,44.01345444,97.48945618,18.2652359,21.36224556,30.65927887,28.43221474,11.28999996,13.45897293,48.5,3.806762934,39.5633049,133.0099945,27.0867672,33.11501312,62.61465836,54.67982101,274.0700073,33.46495438,40.0,3.431176901,23.796278,75.38999939,32.13075638,40.34000015,33.07561493,18.11000061,9.957332611,32.64848709,23.01000023,94.45999908,61.13999939,61.57461929,74.48999786,41.56705856,88.12999725,70.84011841,20.31375122,3532.41
256,1/8/14,58.90000153,4.179999828,60.72999954,28.55930901,28.42420959,20.09600067,88.06196594,39.88983154,85.27999878,17.01595879,15.16631889,81.01383972,50.24000168,56.64434814,181.7899933,290.0100098,69.79000092,1157.5,40.89845657,14.42000008,136.0899963,64.56999969,52.47793198,16.30727386,45.7478981,21.46012306,4.53000021,91.89086151,7.999361515,8.869999886,56.63999939,20.3024292,22.8914032,13.47936249,66.26920319,17.48332787,54.60715485,54.15499878,113.9700012,54.74000168,19.16435242,70.10650635,42.2733345,40.12981415,46.94804001,45.65150833,42.22499847,58.02000046,44.43856812,97.84355927,18.50631332,23.46603203,30.11193657,28.44037437,11.3983326,13.91667175,48.71285629,3.858652592,40.35512161,132.5800018,27.01803589,32.87265778,62.43466568,55.00832367,273.5,33.43317795,41.04000092,3.351174831,23.90759468,74.91000366,32.47200775,40.77999878,33.16522217,17.79999924,10.08533287,33.09960938,22.25499916,94.16999817,61.24000168,61.3326149,75.23000336,42.90421295,89.0,71.46869659,20.23343468,3521.92
257,1/9/14,59.09000015,4.090000153,60.34000015,28.28428459,28.15048409,20.05050087,90.34941101,39.73736191,84.51000214,16.79866219,15.14890671,81.47479248,51.08000183,56.84173203,175.5200043,289.75,70.18000031,1153.689941,40.48021317,14.31999969,136.0099945,64.69999695,52.63751984,16.1609478,45.55566025,21.51300812,4.507500172,95.48430634,8.121211052,9.159999847,56.43000031,20.18613243,22.34146118,13.55963039,65.55288696,17.75388145,55.23159027,54.49000168,114.8000031,56.16999817,19.07391739,70.2807312,42.97555542,40.25220871,46.96536255,45.45222473,42.04000092,57.34999847,44.31195831,96.90908813,18.47771835,22.84669304,29.91826439,28.88144493,11.25833321,13.4724884,48.15000153,3.714777946,39.64617538,132.4900055,27.03178596,32.70373535,62.14215469,55.18004227,267.6199951,33.864151,41.34999847,3.368953466,23.73633766,74.58000183,32.29308319,40.93999863,32.88643646,17.67000008,9.83533287,32.92374802,20.24500084,92.29000092,60.97999954,61.11965179,76.31999969,44.19076538,88.83999634,70.23632813,20.31375122,3440.5
258,1/10/14,59.52999878,4.170000076,60.70999908,28.28278351,28.14899063,19.88299942,89.66546631,39.74537659,84.76999664,16.68657303,15.20985126,82.31539917,51.47000122,56.64434814,179.6600037,299.3099976,69.81999969,1148.839966,40.53343201,14.48999977,136.4199982,65.04000092,52.54886246,16.25605965,45.98591614,21.78152084,4.538750172,94.95252991,8.183550835,9.262499809,55.88999939,20.22101784,22.59679031,13.62985802,65.6000061,18.17686653,55.65528488,54.52500153,116.6699982,59.97000122,19.23971367,69.92304993,46.68333435,40.98008347,47.55461884,45.80991364,42.43000031,59.59999847,44.57425308,97.50911713,18.4164238,23.30873489,30.34771729,29.24082565,11.63666725,13.8102684,47.44857025,3.710060596,39.59091568,132.9900055,27.11883926,32.58623123,62.62967682,55.150177,274.3800049,33.864151,42.97000122,3.288952351,23.7620182,75.23999786,32.3222084,41.13000107,32.87648392,17.63999939,9.71466732,32.96198273,19.47500038,92.33000183,61.45999908,60.91637039,78.20999908,43.62698746,89.69000244,70.68296814,20.62772942,3470.2
259,1/13/14,58.59999847,4.130000114,58.68999863,28.10260391,27.96966362,19.54899979,88.45716858,39.21575928,83.40000153,16.7739315,15.07925415,81.67365265,51.56999969,55.72789383,171.0,283.6700134,68.63999939,1139.719971,40.03151703,14.27000046,134.2200012,63.29999924,51.84844971,16.23410988,44.95149612,21.22009659,4.474999905,92.4709549,8.05603981,9.3125,55.13000107,20.36833382,21.97810555,13.5345459,63.96942139,18.07397461,54.36928177,54.18999863,113.9300003,59.11000061,19.21710396,68.79497528,43.67444229,40.13626099,47.29465485,45.8661232,42.45999908,49.70000076,44.09486771,93.02368927,18.44911194,22.93516541,29.45513153,28.75075722,11.61999989,13.23941803,48.11571503,3.622792959,39.53567886,130.2200012,26.75688362,32.00603867,61.78210449,54.66490173,268.6799927,33.2471962,41.61999893,3.262284756,24.35286331,73.30999756,31.2610302,40.63999939,32.34878922,17.45999908,9.289333344,32.29676819,19.56999969,88.88999939,60.33000183,60.45172882,77.04000092,43.51134491,87.87999725,69.97992706,20.47439766,3454.89
260,1/14/14,60.36999893,4.300000191,60.40000153,28.76376343,28.62769508,19.87700081,89.46027374,39.88983154,84.69999695,17.10769272,15.34915352,82.42386627,52.63999939,56.36237717,172.8699951,297.4700012,71.33999634,1159.209961,42.03157425,14.46000004,137.3399963,65.11000061,52.30060196,16.39506912,45.92182159,21.48454094,4.513750076,93.64729309,8.183550835,9.229999542,55.27000046,20.53115654,22.05666924,13.48940086,65.34552765,18.37121582,55.74449539,55.00500107,121.5100021,63.45999908,19.97825623,69.75798035,46.65333176,41.13466644,48.42978668,45.47266388,42.13999939,49.25999832,44.62851715,95.90578461,18.8413868,23.2694149,30.12878227,28.91412163,11.53666687,13.42857456,48.27999878,3.736006021,40.62213135,132.6000061,26.85768509,32.13823318,61.78210449,54.79179764,300.3200073,33.20636368,43.79000092,3.262284756,24.7638855,75.04000092,31.40250206,41.04000092,32.79682922,17.17000008,10.75133324,33.1378479,20.04999924,88.76000214,61.52999878,60.98413849,79.37999725,43.36678314,91.29000092,72.69277954,20.5328083,3497.6
261,1/15/14,61.68000031,4.46999979,62.22999954,28.74424362,28.60826874,19.7935009,90.06062317,40.13858795,85.27999878,17.45117378,15.61034203,80.84209442,53.29000092,56.46107864,170.5,296.7200012,71.73000336,1172.859985,43.32439041,14.82999992,136.0399933,65.23000336,52.60205078,16.66575241,46.24222565,21.99714088,4.497499943,93.65534973,8.282730103,9.267499924,55.18999863,20.85293007,21.53618813,13.42919827,65.43035126,17.55191612,55.9229126,56.05500031,121.1200027,62.41999817,20.09882545,70.41831207,45.8666687,41.14754868,48.48176956,45.49310303,42.10499954,49.65000153,45.06269455,96.16153717,18.93536377,22.93516541,30.95400047,29.15916061,11.51500034,13.39817333,47.19714355,3.776101828,41.79144287,133.1399994,26.98138046,32.05010605,62.17213821,55.6280098,287.4899902,33.01130295,43.88999939,3.280062914,24.92657471,75.98999786,31.70630455,41.18000031,32.38861084,16.95999908,10.94200039,33.29075241,20.17000008,85.88999939,62.61000061,61.40037155,78.76999664,42.99816513,90.83999634,73.5943222,20.45979118,3561.91
